Son of the Harpy,Tyrion Lannister,Knife,Blade,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Unsullied,Spear,Polearm,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Unsullied,Son of the Harpy,Knife,Blade,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,House Targaryen,No Second Allegiance,Background Extra
Son of the Harpy,Jorah Mormont,Sword,Blade,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Unsullied,Son of the Harpy,Knife,Blade,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,House Targaryen,No Second Allegiance,Background Extra
Son of the Harpy,Unsullied,Spear,Polearm,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Unsullied,Son of the Harpy,Sword,Blade,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,House Targaryen,No Second Allegiance,Background Extra
Son of the Harpy,Unsullied,Spear,Polearm,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Unsullied,Spear,Polearm,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Jorah Mormont,Sword,Blade,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Daario Naharis,Arakh,Blade,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Unsullied,Son of the Harpy,Knife,Blade,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,House Targaryen,No Second Allegiance,Background Extra
Son of the Harpy,Daario Naharis,Arakh,Blade,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Daario Naharis,Knife,Blade,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Daario Naharis,Knife,Blade,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Daario Naharis,Knife,Blade,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Unsullied,Spear,Polearm,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Drogon,Dragon feet,Animal,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Drogon,Dragon feet,Animal,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Drogon,Dragon teeth,Animal,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Drogon,Dragonfire,Animal,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Drogon,Dragonfire,Animal,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Drogon,Dragonfire,Animal,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Drogon,Dragonfire,Animal,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Drogon,Dragonfire,Animal,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Drogon,Dragonfire,Animal,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Drogon,Dragonfire,Animal,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Drogon,Dragonfire,Animal,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Drogon,Dragonfire,Animal,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Drogon,Dragonfire,Animal,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Drogon,Dragonfire,Animal,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Drogon,Dragonfire,Animal,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Drogon,Dragonfire,Animal,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Drogon,Dragonfire,Animal,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Meereen citizen,Drogon,Dragonfire,Animal,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Unknown,No Second Allegiance,Background Extra
Meereen citizen,Drogon,Dragonfire,Animal,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Unknown,No Second Allegiance,Background Extra
Son of the Harpy,Drogon,Dragon teeth,Animal,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Unsullied,Son of the Harpy,Knife,Blade,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,House Targaryen,No Second Allegiance,Background Extra
Son of the Harpy,Daario Naharis,Arakh,Blade,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Jorah Mormont,Sword,Blade,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Son of the Harpy,Daario Naharis,Knife,Blade,Killed during the attack on Daenerys during Meereen’s Great Games,Meereen,Sons of the Harpy,Great Masters,Background Extra
Selyse Baratheon,Selyse Baratheon,Hanging,Other,Suicide because of despair over Shireen’s sacrifice,The North,House Baratheon of Dragonstone,House Florent,Secondary Major
Baratheon of Dragonstone soldier,Bolton soldier,Sword,Blade,Killed during Stannis’s failed attack on Winterfell,Winterfell,House Baratheon of Dragonstone,No Second Allegiance,Background Extra
Bolton soldier,Stannis Baratheon,Sword,Blade,Killed during Stannis’s failed attack on Winterfell,Winterfell,House Bolton,No Second Allegiance,Background Extra
Bolton soldier,Stannis Baratheon,Knife,Blade,Killed during Stannis’s failed attack on Winterfell,Winterfell,House Bolton,No Second Allegiance,Background Extra
Stannis Baratheon,Brienne of Tarth,Sword (Oathkeeper),Blade,Killed as revenge for Renly Baratheon’s death,Winterfell,House Baratheon of Dragonstone,No Second Allegiance,Major Character
Baratheon of Dragonstone soldier,Ramsay Bolton,Sword,Blade,Killed during Stannis’s failed attack on Winterfell,Winterfell,House Baratheon of Dragonstone,No Second Allegiance,Background Extra
Baratheon of Dragonstone soldier,Ramsay Bolton,Sword,Blade,Killed during Stannis’s failed attack on Winterfell,Winterfell,House Baratheon of Dragonstone,No Second Allegiance,Background Extra
Myranda,Theon Greyjoy,Falling,Falling,Attacked Sansa Stark when Sansa was escaping Winterfell,Winterfell,House Bolton,No Second Allegiance,Secondary Major
Meryn Trant,Arya Stark,Knife,Blade,Revenge for killing Syrio Forel,Braavos,House Lannister,House Baratheon of King’s Landing,Secondary Major
Faceless man,Faceless man,Poison,Poison,Suicide/sacrifice to the Many-Faced God to compensate for Arya Stark’s killing of Meryn Trant,Braavos,Faceless Men,No Second Allegiance,Secondary Major
Myrcella Baratheon,Ellaria Sand,Lipstick poison,Poison,Revenge for Oberyn Martell’s death,Dorne,House Baratheon of King’s Landing,House Lannister,Secondary Major
Jon Snow,Night’s Watch brothers (final blow: Olly),Knife,Blade,"“For the Watch.” Jon Snow tried to save the Wildlings, which went against everything the Night’s Watch stood for. (He is later resurrected by Melisandre.)",Castle Black,Night’s Watch,House Stark,Major Character
